gene_symbol	TCGA-04-1348-01A-01R-1565-13	TCGA-04-1357-01A-01R-1565-13	TCGA-04-1362-01A-01R-1565-13	TCGA-04-1364-01A-01R-1565-13	TCGA-04-1365-01A-01R-1565-13	TCGA-04-1514-01A-01R-1566-13	TCGA-04-1519-01A-01R-1565-13	TCGA-09-0364-01A-02R-1564-13	TCGA-09-0366-01A-01R-1564-13
PLG	0.0031185815094161	0.0403856208609712	1.7077012394581e-06	0	0.00444860642851689	0.0112634292617696	0	0.162343340850044	0.00829868666708908
PLGLA	0.00312341848952818	0.00184397031854997	1.70604069948546e-06	0	0.00443195567413692	0.000585864222820463	0	0.0910614344701877	0
PLGLB2	0.955930225142596	0.752777701873908	1.59721173178074	1.44203792885316	1.16096922349406	1.12770392713538	0.994309551105522	1.19267014455097	0.888789531273739
PLIN1	0.184358251807493	0.249293144660172	0.114270211202268	0.108687648556432	1.4882501992156	0.145907094406938	0.880191417997316	0.0506566260425245	0.677379966935093
PLIN2	6.58656510569737	3.89519693617244	3.85370228931534	5.49645531888755	5.30552079392257	5.98131542330216	4.67936862061583	5.19200592391818	4.97375406863015
PLIN3	4.99878762689763	4.99349774985292	4.99569977643533	4.74612838638788	5.43167376735575	4.45926438747466	4.74036580341848	4.97375406863015	4.9039261800675
PLIN4	0.535925041945195	0.621845298625468	1.92274779484044	0.669818850740409	0.922358553388997	0.412998577041392	1.37298830408981	1.23993444596256	1.49245313266778
PLIN5	0.434594710022473	1.7239145497837	1.34837180880542	0.83664992689631	1.33279900312807	0.264718130074522	1.38561657379228	1.58704328928872	1.12421761238725
PLK1	6.67779010121666	4.26254365578136	4.8115506642762	6.17638580937625	7.0659804459124	5.39174297840359	4.44844243948288	7.13123654550846	4.57916747379275
PLK1S1	3.06413734701881	3.39494417000063	3.57159187168184	4.85021634772573	3.49410834892234	4.91467023434378	3.19191159668046	3.26136998865716	3.00267444020307
PLK2	3.57387497143584	2.80398580193905	4.33764473519237	2.76415334119594	3.50645342032815	4.00677465397404	2.82714913350172	2.07697905048251	4.62599516222362
PLK3	3.13250347227662	3.4305214648436	4.46893971118821	2.7022783151791	3.56586521928761	2.70931203333516	4.63999499206308	1.98259864417696	4.89576890102446
PLK4	3.05694277018916	1.74991049921736	3.24925494132193	3.70568269939381	3.47400894749953	2.74150473867462	2.29516964046534	2.96895610948851	1.82320967513087
PLLP	3.89371167732732	4.37032263344232	4.37602916297578	4.43264946171642	3.59821273279752	5.04157154700155	5.50853830840047	4.33764473519237	5.59741109361743
PLN	0.338189342600452	1.7481262827756	0.0178969295646663	0.129496645302002	0.101228486707918	0.173828713494968	0.110028010025754	0.00941427429368949	0.107346522770603
PLOD1	6.56057862557828	4.89876123127522	6.40819351165169	5.99956690106471	6.02693989662561	6.81213750648161	5.71228349286103	6.1318507886382	6.28812227753672
PLOD2	5.17070504809165	3.46510989408012	3.58946748845328	3.61791319011908	6.32127639056546	4.28437643102539	3.8002134537233	4.70527794190009	4.88335346286061
PLOD3	5.74670751849008	5.67016079745242	4.55867540108341	5.80711737306818	5.45573457000585	5.67803301944882	5.64619117660624	4.96105234143777	6.23163266218755
PLP1	0.0583805061860259	0.00173920502944771	1.28214934729584e-06	1.21863797590721	0.163592504412976	1.62527610114352	0.356074717003611	2.11693692999294	0.00827402447020249
PLP2	8.42051692963031	7.18427037486492	7.83489447335224	8.89198354060608	7.09740642844439	9.35208735723261	8.43451272401713	4.89147848778195	7.85222174325072
PLRG1	4.42918476491662	5.47030485691097	5.21782357307806	4.68584205978436	5.23564550391197	4.84050100026111	5.28414467665108	4.66004496819295	5.35964977595432
PLS1	3.82957763388816	2.5570343253623	4.54808330611128	4.08779207760707	4.49145806440942	2.27402335458133	3.10159931868917	2.23401502647217	3.34970510322692
PLS3	3.97760414994978	3.84330955810613	4.39127487075591	3.83142835542168	4.10186014570194	4.70123187313013	3.8173213854797	4.48522328976284	1.54996285432329
PLSCR1	6.44928353827907	6.13586521698133	6.43840647264832	4.65081165269275	7.44838230682865	4.55083419081901	5.32606233968966	5.12165120744555	6.34039082308895
PLSCR2	0.361435883756492	0.0831346519792146	0.233365602022522	0.291568551035001	0.313134495816528	0.0845104649096527	0.26804519071409	0.735931272801296	0.404352308494729
PLSCR4	2.91996584560409	2.28830038068824	3.41648361705144	2.08255408899704	2.72707941768285	2.43026332457458	4.03930160929556	2.66119252261436	3.46704336005141
PLSCR5	0.00314187948122612	0.00169795848999468	1.12727659676428e-06	0	0.00428699667616793	0.000613674599905814	0.0580085261337655	0.0249821170575561	0
PLTP	7.99086752479904	6.89018522307217	5.34380575225231	10.2238738042553	7.93966559713422	7.60838568447174	8.75567842989115	7.1069994123413	7.91175988060227
PLVAP	3.22535236929145	3.90406013857347	3.60804985414983	2.13180840706027	4.86461554567208	2.17832997743845	5.48170580478175	1.84297320174791	3.59328324812375
PLXDC1	1.43725437631546	1.41444190397628	0.845094171295566	1.2328252760353	1.35974548475798	1.30589057975218	0.685464238419828	1.05326289838677	0.654414092741905
PLXDC2	5.09542614014635	5.32406134492472	3.61980855297624	2.90186743772066	4.2434086046964	3.95507655115922	5.05776650400355	3.5989677905674	5.02278502449261
PLXNA1	3.19273105098829	4.46468656193325	5.25168349811599	4.63679222442245	4.0544716951587	4.37640916737793	3.6341715495685	5.62190534551941	5.09041225730102
PLXNA2	2.3599725745151	2.54080074926065	3.07342112384576	3.75550932999673	2.59068440889753	3.10954961863721	2.72894881119465	4.38860836775137	2.27771998102946
PLXNA3	3.74878322721157	4.36081232742724	5.04920556305371	4.47204254686802	4.31796172832802	5.04875495331798	4.17017104011547	4.23591542491856	5.18962731119787
PLXNA4	0.09214305673272	1.22512374132982	0.101867378273954	0.367164823802412	0.464803539457285	4.14267564796699	5.05010897323021	0.0464792838988681	0.170853798008241
PLXNB1	6.34223684537058	5.85759041963968	6.73349128166995	5.43274332079528	5.00851691790779	5.69567874576405	5.95750071603133	7.05206804724387	6.16818791305186
PLXNB2	7.47360997259228	6.98179786636185	7.69205051713057	6.05024308620227	6.31131564593531	6.76794606188554	6.63881512821911	6.38902105182336	7.89060659143642
PLXNB3	0.148718350998319	0.224684649361231	1.75108575154336	0.367484463732203	0.577702415627892	0.234297869662141	0.300114819378232	0.0175347578218011	0.56528023553103
PLXNC1	1.56013091156737	2.35218958205403	1.1253786697277	0.491657338185994	1.62290037252994	3.50028452721738	1.79108764499871	2.54572625270453	2.41294434426682
PLXND1	5.01787648910512	5.50853830840047	5.66533108450404	4.73055572832393	5.60204288808127	4.02190696482987	4.43264946171642	5.32105716560083	5.3886235205266
PM20D1	0.247595807316609	0.0861273400158817	0.0499649185277616	0.3690966819661	0.0230702211769186	0.0717415022965437	0.329789752252364	0.19209200496716	0.208034990695942
PM20D2	3.17098675479604	3.95322891505428	4.38784363470359	4.22843315087057	3.55824558931114	4.80070010840589	3.11122466064236	3.92328516970617	3.19191159668046
PMAIP1	3.55022963080095	3.42817482578652	3.35009748031138	2.51856585572237	3.49720868663016	4.70649739945614	2.08199809880923	1.98202868786853	3.83886002032494
PMCH	0.426729241145218	0.273720925810361	0.143288919115728	0.103024418554342	0.226947560183609	0.261429958458943	0.166287135525435	0.301794583877354	0.0596007225751042
PMCHL1	0.308009566536126	0.0550846082722982	0	0.137047599429623	0.00405573432624464	0.000617188948233109	0	0.0275653803957313	0
PMCHL2	1.6467391590487	0.0975605441211562	0.0971844509589735	1.35735212472774	0.115812314338661	0.0082471642432028	0.0621661114081704	0.0883414838231454	0.0726852598090543
